,total_profit,algorithm,nbr_func,its,seed,elitism_enum,crossover,selection,popsize,tsize,pmut,zero_prob
3045,27222,GA,int_nbr_every_day,10000,1,50,uniform_crossover,tournament_select,500,10,0.05,0.5
3046,27475,GA,int_nbr_every_day,10000,1,50,uniform_crossover,tournament_select,500,25,0.05,0.1
3047,27130,GA,int_nbr_every_day,10000,1,50,uniform_crossover,tournament_select,500,25,0.05,0.5
3048,26637,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.01,0.1
3049,26627,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.01,0.5
3050,27704,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.01,0.1
3051,27487,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.01,0.5
3052,27151,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.01,0.1
3053,27408,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.01,0.5
3054,26796,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.05,0.1
3055,26967,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,5,0.05,0.5
3056,27458,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.05,0.1
3057,27346,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,10,0.05,0.5
3058,27271,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.05,0.1
3059,27019,GA,int_nbr_every_day,10000,1,100,uniform_crossover,tournament_select,500,25,0.05,0.5
3060,27693,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.01,0.1
3061,26115,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.01,0.5
3062,27023,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.01,0.1
3063,25429,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.01,0.5
3064,25408,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.01,0.1
3065,23964,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.01,0.5
3066,29164,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.05,0.1
3067,26083,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,5,0.05,0.5
3068,28954,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.05,0.1
3069,25699,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,10,0.05,0.5
3070,28625,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.05,0.1
3071,25122,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,100,25,0.05,0.5
3072,28504,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.01,0.1
3073,26820,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.01,0.5
3074,27188,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.01,0.1
3075,25476,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.01,0.5
3076,27445,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.01,0.1
3077,24927,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.01,0.5
3078,29150,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.05,0.1
3079,26255,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,5,0.05,0.5
3080,29284,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.05,0.1
3081,25488,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,10,0.05,0.5
3082,28950,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.05,0.1
3083,24836,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,100,25,0.05,0.5
3084,27642,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.01,0.1
3085,25503,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.01,0.5
3086,27204,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.01,0.1
3087,25359,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.01,0.5
3088,26041,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.01,0.1
3089,24199,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.01,0.5
3090,29277,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.05,0.1
3091,26314,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,5,0.05,0.5
3092,28226,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.05,0.1
3093,25834,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,10,0.05,0.5
3094,28240,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.05,0.1
3095,25133,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,100,25,0.05,0.5
3096,26721,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.01,0.1
3097,25661,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.01,0.5
3098,26643,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.01,0.1
3099,24959,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.01,0.5
3100,26236,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.01,0.1
3101,24242,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.01,0.5
3102,28692,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.05,0.1
3103,26250,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,5,0.05,0.5
3104,28341,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.05,0.1
3105,25471,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,10,0.05,0.5
3106,27634,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.05,0.1
3107,24667,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,100,25,0.05,0.5
3108,21319,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.01,0.1
3109,21451,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.01,0.5
3110,23138,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.01,0.1
3111,21484,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.01,0.5
3112,19964,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.01,0.1
3113,21963,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.01,0.5
3114,20821,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.05,0.1
3115,22065,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,5,0.05,0.5
3116,22696,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.05,0.1
3117,21152,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,10,0.05,0.5
3118,23362,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.05,0.1
3119,22839,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,100,25,0.05,0.5
3120,27934,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.01,0.1
3121,27313,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.01,0.5
3122,27753,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.01,0.1
3123,27388,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.01,0.5
3124,26978,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.01,0.1
3125,25627,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.01,0.5
3126,29029,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.05,0.1
3127,27415,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,5,0.05,0.5
3128,28543,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.05,0.1
3129,26981,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,10,0.05,0.5
3130,27772,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.05,0.1
3131,25814,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,200,25,0.05,0.5
3132,27792,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.01,0.1
3133,27710,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.01,0.5
3134,27116,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.01,0.1
3135,27270,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.01,0.5
3136,27005,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.01,0.1
3137,25680,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.01,0.5
3138,29048,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.05,0.1
3139,27353,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,5,0.05,0.5
3140,29646,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.05,0.1
3141,26924,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,10,0.05,0.5
3142,29110,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.05,0.1
3143,25229,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,200,25,0.05,0.5
3144,28531,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.01,0.1
3145,27828,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.01,0.5
3146,27069,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.01,0.1
3147,26756,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.01,0.5
3148,27243,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.01,0.1
3149,25609,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.01,0.5
3150,28522,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.05,0.1
3151,27344,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,5,0.05,0.5
3152,29036,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.05,0.1
3153,26416,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,10,0.05,0.5
3154,28362,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.05,0.1
3155,25617,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,200,25,0.05,0.5
3156,27389,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.01,0.1
3157,27157,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.01,0.5
3158,27530,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.01,0.1
3159,26453,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.01,0.5
3160,27718,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.01,0.1
3161,25574,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.01,0.5
3162,28241,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.05,0.1
3163,27723,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,5,0.05,0.5
3164,28665,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.05,0.1
3165,26416,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,10,0.05,0.5
3166,28294,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.05,0.1
3167,25620,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,200,25,0.05,0.5
3168,27576,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.01,0.1
3169,26683,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.01,0.5
3170,27376,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.01,0.1
3171,26065,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.01,0.5
3172,25080,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.01,0.1
3173,23730,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.01,0.5
3174,28507,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.05,0.1
3175,27148,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,5,0.05,0.5
3176,27573,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.05,0.1
3177,26171,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,10,0.05,0.5
3178,28333,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.05,0.1
3179,24985,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,200,25,0.05,0.5
3180,26976,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.01,0.1
3181,27023,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.01,0.5
3182,27854,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.01,0.1
3183,28067,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.01,0.5
3184,27726,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.01,0.1
3185,27639,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.01,0.5
3186,27165,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.05,0.1
3187,26963,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,5,0.05,0.5
3188,27847,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.05,0.1
3189,27491,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,10,0.05,0.5
3190,27927,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.05,0.1
3191,27418,GA,int_nbr_every_day,10000,2,5,uniform_crossover,tournament_select,500,25,0.05,0.5
3192,26936,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,5,0.01,0.1
3193,27212,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,5,0.01,0.5
3194,27729,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,10,0.01,0.1
3195,27575,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,10,0.01,0.5
3196,27785,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,25,0.01,0.1
3197,27705,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,25,0.01,0.5
3198,27056,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,5,0.05,0.1
3199,26913,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,5,0.05,0.5
3200,27918,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,10,0.05,0.1
3201,27898,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,10,0.05,0.5
3202,27884,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,25,0.05,0.1
3203,27112,GA,int_nbr_every_day,10000,2,10,uniform_crossover,tournament_select,500,25,0.05,0.5
3204,26969,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,5,0.01,0.1
3205,27089,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,5,0.01,0.5
3206,27689,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,10,0.01,0.1
3207,27435,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,10,0.01,0.5
3208,27797,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,25,0.01,0.1
3209,27805,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,25,0.01,0.5
3210,27299,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,5,0.05,0.1
3211,27109,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,5,0.05,0.5
3212,27946,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,10,0.05,0.1
3213,27481,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,10,0.05,0.5
3214,27696,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,25,0.05,0.1
3215,27714,GA,int_nbr_every_day,10000,2,25,uniform_crossover,tournament_select,500,25,0.05,0.5
3216,27051,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,5,0.01,0.1
3217,27000,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,5,0.01,0.5
3218,27702,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,10,0.01,0.1
3219,27881,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,10,0.01,0.5
3220,27427,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,25,0.01,0.1
3221,27429,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,25,0.01,0.5
3222,27074,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,5,0.05,0.1
3223,26972,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,5,0.05,0.5
3224,27717,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,10,0.05,0.1
3225,27660,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,10,0.05,0.5
3226,28003,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,25,0.05,0.1
3227,27521,GA,int_nbr_every_day,10000,2,50,uniform_crossover,tournament_select,500,25,0.05,0.5
3228,26958,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,5,0.01,0.1
3229,26829,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,5,0.01,0.5
3230,27467,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,10,0.01,0.1
3231,27530,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,10,0.01,0.5
3232,27588,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,25,0.01,0.1
3233,27110,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,25,0.01,0.5
3234,26943,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,5,0.05,0.1
3235,26818,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,5,0.05,0.5
3236,27711,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,10,0.05,0.1
3237,27184,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,10,0.05,0.5
3238,27669,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,25,0.05,0.1
3239,27524,GA,int_nbr_every_day,10000,2,100,uniform_crossover,tournament_select,500,25,0.05,0.5
3240,25944,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,5,0.01,0.1
3241,25569,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,5,0.01,0.5
3242,27901,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,10,0.01,0.1
3243,26304,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,10,0.01,0.5
3244,27501,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,25,0.01,0.1
3245,24888,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,25,0.01,0.5
3246,29141,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,5,0.05,0.1
3247,25961,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,5,0.05,0.5
3248,28266,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,10,0.05,0.1
3249,24999,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,10,0.05,0.5
3250,28466,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,25,0.05,0.1
3251,25270,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,100,25,0.05,0.5
3252,26898,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,5,0.01,0.1
3253,25641,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,5,0.01,0.5
3254,26693,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,10,0.01,0.1
3255,25214,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,10,0.01,0.5
3256,26439,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,25,0.01,0.1
3257,23915,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,25,0.01,0.5
3258,29234,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,5,0.05,0.1
3259,26211,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,5,0.05,0.5
3260,28354,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,10,0.05,0.1
3261,25302,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,10,0.05,0.5
3262,27556,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,25,0.05,0.1
3263,24768,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,100,25,0.05,0.5
3264,27026,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,5,0.01,0.1
3265,26292,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,5,0.01,0.5
3266,26616,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,10,0.01,0.1
3267,24676,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,10,0.01,0.5
3268,25933,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,25,0.01,0.1
3269,23689,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,25,0.01,0.5
3270,28306,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,5,0.05,0.1
3271,25070,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,5,0.05,0.5
3272,29156,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,10,0.05,0.1
3273,25909,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,10,0.05,0.5
3274,28227,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,25,0.05,0.1
3275,24972,GA,int_nbr_every_day,10000,3,25,uniform_crossover,tournament_select,100,25,0.05,0.5
3276,26297,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,5,0.01,0.1
3277,25271,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,5,0.01,0.5
3278,27245,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,10,0.01,0.1
3279,24587,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,10,0.01,0.5
3280,26738,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,25,0.01,0.1
3281,24347,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,25,0.01,0.5
3282,29440,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,5,0.05,0.1
3283,26566,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,5,0.05,0.5
3284,27944,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,10,0.05,0.1
3285,24633,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,10,0.05,0.5
3286,27673,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,25,0.05,0.1
3287,25034,GA,int_nbr_every_day,10000,3,50,uniform_crossover,tournament_select,100,25,0.05,0.5
3288,22398,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,5,0.01,0.1
3289,21714,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,5,0.01,0.5
3290,22632,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,10,0.01,0.1
3291,22945,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,10,0.01,0.5
3292,22607,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,25,0.01,0.1
3293,21520,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,25,0.01,0.5
3294,22200,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,5,0.05,0.1
3295,21861,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,5,0.05,0.5
3296,22962,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,10,0.05,0.1
3297,21939,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,10,0.05,0.5
3298,23500,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,25,0.05,0.1
3299,22162,GA,int_nbr_every_day,10000,3,100,uniform_crossover,tournament_select,100,25,0.05,0.5
3300,27970,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,5,0.01,0.1
3301,27033,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,5,0.01,0.5
3302,27179,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,10,0.01,0.1
3303,26882,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,10,0.01,0.5
3304,26577,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,25,0.01,0.1
3305,26121,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,25,0.01,0.5
3306,28968,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,5,0.05,0.1
3307,27813,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,5,0.05,0.5
3308,28251,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,10,0.05,0.1
3309,27168,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,10,0.05,0.5
3310,28908,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,25,0.05,0.1
3311,25622,GA,int_nbr_every_day,10000,3,5,uniform_crossover,tournament_select,200,25,0.05,0.5
3312,27963,GA,int_nbr_every_day,10000,3,10,uniform_crossover,tournament_select,200,5,0.01,0.1
